gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,AvgMonthlySpend,ServiceCount,ContractRiskScore,ElectronicCheckFlag,TenureGroup,HighSpendFlag,Cluster,RiskSegment
1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,89.0,1820.45,1,1780.0,91.0225,3,3,0,0,1,2,High Risk
1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,2,99.4,1742.95,1,1789.2,96.83055555555556,5,3,1,0,1,2,High Risk
0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,2444.25,0,2384.35,56.843023255813954,3,2,1,2,0,1,Medium Risk
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,949.8,0,889.0,27.13714285714285,2,1,0,2,0,1,Medium Risk
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,73.5,73.5,1,73.5,73.5,2,3,0,3,1,2,High Risk
1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2970.8,0,2992.0,92.8375,5,3,1,2,1,2,High Risk
1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,63.9,3334.95,0,3322.8,64.13365384615385,6,1,0,1,0,0,Low Risk
1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,2010.95,0,2075.2,62.8421875,3,2,0,2,1,2,High Risk
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,0,4593.599999999999,65.05972222222222,6,1,0,1,0,0,Low Risk
1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,2181.55,0,2266.9500000000003,42.77549019607844,3,3,0,1,0,1,Medium Risk
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1303.25,0,1356.6,19.165441176470587,1,1,0,1,0,1,Medium Risk
1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,371.4,0,346.8,46.425,3,3,0,3,0,1,Medium Risk
1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2409.9,0,2432.85,49.18163265306123,3,1,0,1,0,1,Medium Risk
0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,6155.4,0,6127.2,85.49166666666666,7,1,0,1,1,0,Low Risk
1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,829.1,1,859.5,92.12222222222222,4,3,1,3,1,2,High Risk
0,0,1,0,28,1,0,1,2,0,0,0,2,2,0,1,3,92.35,2602.9,1,2585.8,92.96071428571427,4,3,0,2,1,2,High Risk
1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,4667.0,0,4849.2,86.42592592592592,4,3,0,1,1,0,Low Risk
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,824.75,1,820.05,74.97727272727273,2,3,1,3,1,2,High Risk
0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,5153.5,0,5152.5,103.07,5,2,0,1,1,0,Low Risk
0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116.0,8182.85,0,8004.0,118.59202898550726,8,1,1,1,1,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,0,69.9,69.9,1,3,1,3,1,2,High Risk
1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,6683.4,0,6466.799999999999,98.28529411764706,5,1,0,1,1,0,Low Risk
1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1564.05,0,1610.0,39.10125,3,2,0,2,0,1,Medium Risk
1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,755.6,0,798.25,24.374193548387098,2,1,0,2,0,1,Medium Risk
0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,3465.05,0,3476.55,105.00151515151516,6,3,0,2,1,0,Low Risk
1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,0,6248.0,114.41272727272728,7,1,1,1,1,0,Low Risk
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1664.3,0,1632.0,24.475,2,1,0,1,0,1,Medium Risk
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,198.1,0,232.8,16.508333333333333,1,3,0,3,0,1,Medium Risk
1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,0,6113.099999999999,85.15352112676055,7,1,0,1,1,0,Low Risk
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,0,4106.0,102.70375,6,3,0,2,1,0,Low Risk
0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,0,5942.4,93.44921875,5,2,1,1,1,0,Low Risk
1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,0,5180.75,95.15471698113208,5,2,0,1,1,0,Low Risk
1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.8,1029.75,1,1005.6,85.8125,4,3,0,3,1,2,High Risk
1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,2,54.45,2854.55,1,2885.8500000000004,53.85943396226416,4,3,1,1,0,1,Medium Risk
1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0,7052.400000000001,98.80902777777776,6,1,0,1,1,0,Low Risk
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,907.05,0,917.7,19.718478260869563,1,1,1,2,0,1,Medium Risk
1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.6,973.95,0,984.0,24.348750000000003,2,1,0,2,0,1,Medium Risk
1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,605.75,0,611.4000000000001,50.47916666666666,4,3,0,3,0,1,Medium Risk
1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,661.55,0,680.4,73.50555555555555,2,3,1,3,1,2,High Risk
0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,0,4118.25,80.7235294117647,3,3,1,1,1,2,High Risk
1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,4494.65,0,4429.6,91.72755102040816,4,3,0,1,1,0,Low Risk
1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,1,4091.8,103.88536585365854,5,3,1,2,1,2,High Risk
0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,3282.75,0,3374.0,58.62053571428572,4,2,0,1,0,1,Medium Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,55.7,0,80.8,13.925,1,3,1,3,0,1,Medium Risk
1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,1274.45,0,1283.0,63.7225,4,2,0,0,0,1,Medium Risk
0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,493.95,0,526.5,18.998076923076923,1,3,0,2,0,1,Medium Risk
0,0,1,1,20,1,2,1,0,2,2,0,2,2,0,1,0,105.85,2239.65,1,2117.0,111.9825,6,3,0,0,1,2,High Risk
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,75.45,480.75,1,528.15,68.67857142857143,2,3,0,3,1,2,High Risk
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,93.85,635.6,1,656.9499999999999,90.8,4,3,1,3,1,2,High Risk
1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,5038.15,0,5049.0,98.78725490196078,5,3,1,1,1,0,Low Risk
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,324.2,0,321.2,81.05,3,3,0,3,1,2,High Risk
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,19.55,0,19.55,19.55,1,3,0,3,0,1,Medium Risk
1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2793.55,0,2720.25,103.46481481481482,6,3,1,2,1,2,High Risk
1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,1,2216.5,95.22727272727272,5,3,1,0,1,2,High Risk
1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,648.65,0,645.0,54.05416666666667,3,3,0,3,0,1,Medium Risk
0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,95.05,1,93.0,31.683333333333334,1,3,0,3,0,1,Medium Risk
0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,0,870.4000000000001,26.975,2,2,0,2,0,1,Medium Risk
1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,1346.9,0,1400.4,56.12083333333334,4,2,1,0,0,1,Medium Risk
1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35,1,4080.0,83.18333333333334,3,3,0,1,1,0,Low Risk
0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,0,648.9,48.05,2,3,1,0,0,1,Medium Risk
1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,0,6711.25,111.20762711864408,8,1,1,1,1,0,Low Risk
1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,268.45,0,271.20000000000005,89.48333333333333,4,3,1,3,1,2,High Risk
0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,0,7104.5,112.88538461538462,7,1,1,1,1,0,Low Risk
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,331.9,1,351.25,66.38,1,3,0,3,1,2,High Risk
0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5194.05,0,5327.7,88.03474576271186,8,1,0,1,1,0,Low Risk
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,0,4698.0,62.20625,6,1,0,1,1,0,Low Risk
0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.15,6283.3,1,6209.3,101.34354838709676,5,3,1,1,1,0,Low Risk
1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2659.4,1,2646.0,94.97857142857144,5,3,0,2,1,2,High Risk
1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,196.9,0,181.95,65.63333333333334,3,3,0,3,0,1,Medium Risk
1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,439.2,0,457.9,23.11578947368421,2,3,0,0,0,1,Medium Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,19.5,19.5,1,3,0,3,0,1,Medium Risk
1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,2107.15,0,2062.8,87.79791666666667,4,3,1,0,1,2,High Risk
1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,3035.8,0,3049.5,53.25964912280702,3,2,1,1,0,1,Medium Risk
0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1866.45,0,1832.4,25.922916666666666,2,1,0,1,0,1,Medium Risk
1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,1430.95,0,1373.5,21.357462686567164,1,1,0,1,0,1,Medium Risk
1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,1071.6,0,1084.2,20.607692307692307,1,2,0,1,0,1,Medium Risk
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,0,6382.900000000001,90.94577464788732,8,1,0,1,1,0,Low Risk
0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0,676.0,26.309615384615384,2,2,0,2,0,1,Medium Risk
0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3914.05,0,3962.0,111.83,8,1,0,2,1,0,Low Risk
0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,0,3797.75,69.86545454545454,1,1,0,1,1,0,Low Risk
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,670.35,0,663.3000000000001,20.313636363636363,1,1,0,2,0,1,Medium Risk
1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,0,7894.8,109.44791666666669,7,1,1,1,1,0,Low Risk
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,19.2,0,19.2,19.2,1,3,0,3,0,1,Medium Risk
1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,298.45,1,339.0,29.845,1,3,0,3,0,1,Medium Risk
0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,90.0,3371.75,0,3330.0,91.12837837837836,4,3,1,2,1,2,High Risk
1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34.0,442.45,0,408.0,36.87083333333333,2,3,0,3,0,1,Medium Risk
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.4,20.4,0,20.4,20.4,1,2,0,3,0,1,Medium Risk
1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55,0,2393.2000000000003,37.83145161290323,3,1,0,1,0,1,Medium Risk
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,25.25,25.25,0,3,0,3,0,1,Medium Risk
0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,1156.35,0,1090.8,64.24166666666666,4,3,0,0,0,1,Medium Risk
1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.95,6143.15,1,6206.55,89.03115942028985,4,3,1,1,1,0,Low Risk
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,74.75,144.8,0,149.5,72.4,2,3,1,3,1,2,High Risk
1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.6,414.95,0,391.4,21.839473684210525,1,3,0,0,0,1,Medium Risk
1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,1059.55,1,1013.4,88.29583333333333,3,3,1,3,1,2,High Risk
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,0,183.6,20.200000000000003,1,3,0,3,0,1,Medium Risk
1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,81.7,2212.55,0,2205.9,81.9462962962963,6,2,1,2,1,2,High Risk
1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,79.5,2180.55,1,2146.5,80.76111111111112,3,3,1,2,1,2,High Risk
1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,89.15,89.15,1,89.15,89.15,3,3,0,3,1,2,High Risk
0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,459.95,0,487.2000000000001,19.164583333333333,1,3,0,0,0,1,Medium Risk
1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1036.75,1,1049.3,74.05357142857143,2,3,1,0,1,2,High Risk
0,1,0,0,32,1,0,1,0,2,0,0,0,0,0,1,2,74.4,2276.95,1,2380.8,71.1546875,2,3,1,2,1,2,High Risk
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,211.95,0,220.0,19.268181818181816,1,2,0,3,0,1,Medium Risk
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.0,25.0,0,25.0,25.0,2,3,0,3,0,1,Medium Risk
1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,80.45,3162.65,0,3057.1,83.22763157894737,3,3,0,2,1,2,High Risk
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,210.65,0,177.75,23.405555555555555,1,1,0,3,0,1,Medium Risk
1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,1,65.65,3566.7,0,3545.1000000000004,66.05,5,1,0,1,1,0,Low Risk
0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,2080.1,0,2059.0,71.72758620689655,4,2,0,2,1,2,High Risk
1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,89.2,4040.2,0,3924.8,91.82272727272726,4,3,1,2,1,2,High Risk
1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,0,5118.25,87.89830508474576,7,1,1,1,1,0,Low Risk
0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,2,55.3,196.15,1,165.89999999999998,65.38333333333334,2,3,1,3,0,1,Medium Risk
0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,61.5,1087.45,0,1107.0,60.41388888888889,4,2,0,0,0,1,Medium Risk
1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1672.15,0,1681.7,24.957462686567165,2,1,0,1,0,1,Medium Risk
0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,55.15,1206.05,1,1213.3,54.82045454545455,3,3,1,0,0,1,Medium Risk
1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,1113.95,0,1123.65,33.75606060606061,2,2,0,2,0,1,Medium Risk
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,107.05,0,99.75,21.41,1,3,0,3,0,1,Medium Risk
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,38.15,0,39.9,19.075,1,3,0,3,0,1,Medium Risk
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,6339.3,0,6458.400000000001,88.04583333333333,8,1,0,1,1,0,Low Risk
1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,184.1,0,183.6,20.45555555555556,1,3,0,3,0,1,Medium Risk
1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,26.3,1688.9,0,1762.1,25.207462686567165,2,1,0,1,0,1,Medium Risk
0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,2,84.95,1378.25,1,1359.2,86.140625,3,3,1,0,1,2,High Risk
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,20.7,137.6,0,165.6,17.2,1,3,0,3,0,1,Medium Risk
1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,219.0,1,216.25,43.8,4,3,0,3,0,1,Medium Risk
1,0,1,1,23,1,2,0,0,0,0,0,0,0,1,1,1,48.35,1067.15,1,1112.05,46.39782608695653,2,2,0,0,0,1,Medium Risk
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.55,79.55,1,79.55,79.55,2,3,1,3,1,2,High Risk
0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3444.85,1,3552.5,68.89699999999999,1,3,1,1,1,2,High Risk
1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,19.45,369.05,0,330.65,21.708823529411767,1,1,0,0,0,1,Medium Risk
0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,110.8,7553.6,0,7534.4,111.08235294117648,7,1,0,1,1,0,Low Risk
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,84.5,84.5,1,84.5,84.5,3,3,1,3,1,2,High Risk
0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,0,1732.5,72.524,1,3,1,2,1,2,High Risk
1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,49.35,3321.35,0,3306.4500000000003,49.57238805970149,4,2,0,1,0,1,Medium Risk
1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,20.35,707.5,0,651.2,22.109375,1,2,0,2,0,1,Medium Risk
0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15,0,7075.2,106.15149253731344,6,2,1,1,1,0,Low Risk
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,0,4640.400000000001,64.45972222222223,6,1,0,1,0,0,Low Risk
1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,7690.9,1,7710.599999999999,108.3225352112676,7,1,0,1,1,0,Low Risk
1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,49.9,0,49.9,49.9,2,3,1,3,0,1,Medium Risk
1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,30.3,1380.1,1,1393.8,30.002173913043475,1,3,0,2,0,1,Medium Risk
0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,30.4,78.65,1,60.8,39.325,1,3,1,3,0,1,Medium Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,1,45.4,45.4,1,3,0,3,0,1,Medium Risk
0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,3094.65,0,3151.2000000000003,64.471875,4,2,1,2,1,2,High Risk
0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,6518.35,0,6301.3,106.85819672131149,6,2,0,1,1,0,Low Risk
0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95,1,2692.8,80.8109375,3,3,0,2,1,2,High Risk
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,0,88.9,41.35,1,3,1,3,0,1,Medium Risk
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,58.85,1,59.25,19.616666666666667,1,3,1,3,0,1,Medium Risk
0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,425.9,1,427.0,85.17999999999999,3,3,0,3,1,2,High Risk
0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,6342.7,0,6382.900000000001,89.33380281690141,8,1,0,1,1,0,Low Risk
1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,3,55.05,2030.75,0,2036.85,54.88513513513514,3,3,0,2,0,1,Medium Risk
1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,0,104.1,6700.05,0,6766.5,103.07769230769232,6,1,0,1,1,0,Low Risk
0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,0,7142.2,108.12985074626866,6,2,0,1,1,0,Low Risk
1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3678.3,1,3684.8,75.06734693877551,2,3,0,1,1,2,High Risk
1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,70.5,3486.65,0,3525.0,69.733,5,1,0,1,1,0,Low Risk
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,411.15,0,490.00000000000006,16.445999999999998,1,2,1,2,0,1,Medium Risk
0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,937.5,1,949.45,55.14705882352941,3,2,0,0,0,1,Medium Risk
0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1559.15,0,1539.2,24.36171875,2,1,0,1,0,1,Medium Risk
1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,0,952.5,38.816,2,2,0,2,0,1,Medium Risk
1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2483.5,1,2447.2000000000003,107.97826086956522,6,3,1,0,1,2,High Risk
1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,34.25,828.2,0,822.0,34.50833333333333,2,3,0,0,0,1,Medium Risk
0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,0,3701.85,102.98783783783784,5,3,1,2,1,2,High Risk
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,1493.2,0,1441.65,71.1047619047619,1,3,1,0,1,2,High Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.8,45.8,0,45.8,45.8,1,3,0,3,0,1,Medium Risk
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,75.75,777.3,0,757.5,77.72999999999999,2,3,0,3,1,2,High Risk
1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,556.35,1,506.4,92.725,3,3,1,3,1,2,High Risk
1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,96.4,4911.05,0,4916.400000000001,96.29509803921567,5,2,0,1,1,0,Low Risk
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,187.35,0,205.5,18.735,1,3,0,3,0,1,Medium Risk
0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,307.6,0,305.70000000000005,51.26666666666667,4,3,0,3,0,1,Medium Risk
1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35,0,4253.5,91.87978723404257,8,1,0,2,1,0,Low Risk
0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4820.55,0,4843.400000000001,79.02540983606558,7,2,1,1,1,0,Low Risk
0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,0,58.75,3038.55,0,3055.0,58.43365384615385,5,1,0,1,0,1,Medium Risk
0,0,1,1,35,1,2,0,2,2,0,0,0,0,0,1,1,59.45,2136.9,0,2080.75,61.05428571428572,4,3,0,2,0,1,Medium Risk
1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,7472.15,0,7504.7,105.24154929577465,6,2,0,1,1,0,Low Risk
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,2,56.25,389.1,1,337.5,64.85000000000001,3,3,1,3,0,1,Medium Risk
1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,1,53.3,2296.25,0,2398.5,51.02777777777778,3,1,0,2,0,1,Medium Risk
0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.55,187.45,1,171.1,93.725,3,3,1,3,1,2,High Risk
0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25,1,274.6,65.3125,4,3,0,3,1,2,High Risk
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,24.3,38.45,0,48.6,19.225,0,3,0,3,0,1,Medium Risk
1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,2,77.85,299.2,1,311.4,74.8,2,3,1,3,1,2,High Risk
1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,59.9,3043.6,0,3054.9,59.67843137254902,4,2,0,1,0,1,Medium Risk
1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,23.95,1506.4,0,1437.0,25.10666666666667,2,2,0,1,0,1,Medium Risk
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,163.7,0,181.35,18.188888888888886,1,2,0,3,0,1,Medium Risk
1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,0,105.35,323.25,1,316.04999999999995,107.75,6,3,0,3,1,2,High Risk
1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,0,95.65,1640.0,0,1626.0500000000002,96.47058823529412,5,3,0,0,1,2,High Risk
0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,762.1,1,696.4,95.2625,3,3,1,3,1,2,High Risk
1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3846.35,0,3726.0,83.61630434782609,6,1,0,2,1,0,Low Risk
0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,5646.6,0,5606.6,83.03823529411765,7,1,0,1,1,0,Low Risk
1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.5,53.5,1,53.5,53.5,2,3,0,3,0,1,Medium Risk
